region,district,site_name,latitude,longitude
Mudug,Gaalkacyo,Kulmiye,6.7692606,47.4109578
Mudug,Gaalkacyo,Kulmiye - Balli Abaar,6.8600151,47.4425228
Mudug,Gaalkacyo,Liibaan 1,6.80009344,47.40321059
Mudug,Gaalkacyo,Liibaan 2,6.79807955,47.4000279
Mudug,Gaalkacyo,Madiinas,6.862092,47.4414587
Mudug,Gaalkacyo,Margaago,7.2136934,47.5377045
Mudug,Gaalkacyo,Mudug Sare,6.8206477,47.4115027
Mudug,Gaalkacyo,Mustaqbal 1,6.86440393,47.44225118
Mudug,Gaalkacyo,Mustaqbal 2A,6.80475643,47.41290041
Mudug,Gaalkacyo,Mustaqbal 2B,6.8491231,47.4234933
Mudug,Gaalkacyo,Najax,6.8159879,47.3882554
Mudug,Gaalkacyo,New Donyale,6.84417154,47.41571374
Mudug,Gaalkacyo,Orshe,6.83508225,47.42332165
Mudug,Gaalkacyo,Ramaas,7.3658069,47.6446971
Mudug,Gaalkacyo,Raysqaboobe,6.8587628,47.4496509
Mudug,Gaalkacyo,Salaam 2,6.8531592,47.4387756
Mudug,Gaalkacyo,Salama 1,6.8512778,47.4401839
Mudug,Gaalkacyo,Samawada 1,6.7741327,47.4060771
Mudug,Gaalkacyo,Samawade 2,6.7819413,47.4005702
Mudug,Gaalkacyo,Syl,6.79654891,47.38905171
Mudug,Gaalkacyo,Talo Cad,6.8690574,47.4446417
Mudug,Gaalkacyo,Tawakal,6.8129672,47.4580959
Mudug,Gaalkacyo,Waaya Arag,6.8376288,47.4126412
Mudug,Gaalkacyo,Wadajir,6.7936334,47.3887857
Mudug,Gaalkacyo,Warshad Galay 2,6.8099485,47.400982
Mudug,Gaalkacyo,Warshad Galey,6.7687058,47.4212574
Mudug,Gaalkacyo,Wayo Arag Two,6.81284012,47.38978277
Mudug,Gaalkacyo,Al Nasiib 1,6.6926727,47.4349311
Mudug,Gaalkacyo,Alanley,6.7236252,47.442074
Mudug,Gaalkacyo,Alcadaala,6.6935282,47.4350472
Mudug,Gaalkacyo,Alkharash,6.716768,47.417335
Mudug,Gaalkacyo,Arafat,6.7307227,47.4347028
Mudug,Gaalkacyo,Baantu 2,6.756315,47.437857
Mudug,Gaalkacyo,Badbaado,6.6882969,47.4353169
Mudug,Gaalkacyo,Baxsan 1,6.764857,47.4445836
Mudug,Gaalkacyo,Baxsan 2,6.7665033,47.4331017
Mudug,Gaalkacyo,Buulo Ajuuran,6.6928759,47.4340912
Mudug,Gaalkacyo,Buulo Bishaaro,6.760461,47.4494176
Mudug,Gaalkacyo,Buulonooto,6.7528514,47.4485004
Mudug,Gaalkacyo,Sahal,6.74033,47.4414455
Mudug,Gaalkacyo,Ceel Gaab,6.7258586,47.4422353
Mudug,Gaalkacyo,Ceel Gaab 2,6.6952052,47.4306652
Mudug,Gaalkacyo,Ciise,6.7650998,47.4359431
Mudug,Gaalkacyo,Danyar,6.692172,47.4305046
Mudug,Gaalkacyo,Daryeel,6.7614277,47.4266483
Mudug,Gaalkacyo,Deegan,6.7613431,47.4271559
Mudug,Gaalkacyo,Dooxa Mudugs,6.7614568,47.4266278
Mudug,Gaalkacyo,Galad,6.727699921,47.44411343
Mudug,Gaalkacyo,Gargaar,6.752449,47.437857
Mudug,Gaalkacyo,Gurmad,6.7636688,47.4897242
Mudug,Gaalkacyo,Guuleed,6.72949,47.423975
Mudug,Gaalkacyo,Taxane,6.7619047,47.4379071
Mudug,Gaalkacyo,Hayaan Bacadweyn,6.7637453,47.4380478
Mudug,Gaalkacyo,Hayan,6.6925273,47.4344312
Mudug,Gaalkacyo,Hilaal Yaman,6.6920685,47.4336121
Mudug,Gaalkacyo,Hiraan 2,6.754478,47.43755
Mudug,Gaalkacyo,Hiraan 4,6.6921145,47.4392009
Mudug,Gaalkacyo,Horseed,6.7563257,47.4427585
Mudug,Gaalkacyo,Isxaaq,6.753561194,47.41970784
Mudug,Gaalkacyo,Janale,6.7180851,47.4211587
Mudug,Gaalkacyo,Liibaan,6.7248612,47.4417377
Mudug,Gaalkacyo,Mahad Alle,6.6963668,47.4294427
Mudug,Gaalkacyo,Midnimo,6.7567147,47.4447449
Mudug,Gaalkacyo,Mudugs,6.6969982,47.4306872
Mudug,Gaalkacyo,Qorahey1,6.6944167,47.3850768
Mudug,Gaalkacyo,Sirmaqabo,6.6919824,47.4372731
Mudug,Gaalkacyo,Somaliwayn,6.7604613,47.4266769
Mudug,Gaalkacyo,Wadataal,6.7251165,47.4396602
Mudug,Gaalkacyo,Xaliye ,6.6916932,47.433395
Mudug,Gaalkacyo,Cawaale,6.7593054,47.4428467
Mudug,Gaalkacyo,Socdaal,6.6914757,47.4356742
Mudug,Gaalkacyo,Takulo,6.6917034,47.3930462
Mudug,Gaalkacyo,Baantu 3,6.7641356,47.4338741
Mudug,Gaalkacyo,Baay Iyo Bakool,6.6917325,47.4405924
Mudug,Gaalkacyo,Bardaale,6.6997308,47.4289731
Mudug,Gaalkacyo,Bari Mudug,6.7620938,47.4451317
Mudug,Gaalkacyo,Bulojawan 1,6.6932167,47.4380138
Mudug,Gaalkacyo,Bulojawan 2,6.6932167,47.43801
Mudug,Gaalkacyo,Buulo Ayaan,6.74491,47.426975
Mudug,Gaalkacyo,Buurcad,6.6918875,47.4353393
Mudug,Gaalkacyo,Golol,6.7297019,47.4447158
Mudug,Gaalkacyo,Cays Dheere,6.6913704,47.4350157
Mudug,Gaalkacyo,Fatxi,6.6896407,47.4367183
Mudug,Gaalkacyo,Ciise 1,6.705951188,47.43179815
Mudug,Gaalkacyo,Ibraahim,6.7554239,47.4235422
Mudug,Gaalkacyo,Qoryooleey,6.6931038,47.4340311
Mudug,Gaalkacyo,Sahan 1,6.7308617,47.42945
Mudug,Gaalkacyo,Sahan 2,6.707262914,47.43448036
Mudug,Gaalkacyo,Ifiye,6.7532737,47.4194648
Mudug,Gaalkacyo,Fiqi,6.7286991,47.4490294
Mudug,Gaalkacyo,Dayah,6.7276943,47.4345641
Mudug,Gaalkacyo,Al amin ( Gas),6.687544,47.434428
Mudug,Gaalkacyo,Karaama,6.756521,47.4204489
Mudug,Gaalkacyo,Xarardheere,6.6930079,47.3944148
Mudug,Gaalkacyo,Rinjileey,6.7271209,47.4780032
Mudug,Galdogob,Al Rahmo,7.1856109,47.2642939
Mudug,Galdogob,Allaale,7.049026,46.9878092
Mudug,Galdogob,Barwaaqo,7.0403803,47.0108803
Mudug,Galdogob,Dan Wadaag 2,7.1654199,47.2556026
Mudug,Galdogob,Daryeel Galdogob,7.0421742,47.0194671
Mudug,Galdogob,Himilo,7.1847618,47.2262866
Mudug,Galdogob,Hodan,7.0435586,47.0176639
Mudug,Galdogob,Hoodo,7.1819341,47.2305108
Mudug,Galdogob,Horseed,7.1875514,47.2542309
Mudug,Galdogob,Kalkaal,7.1925545,47.2494126
Mudug,Galdogob,Salaama,7.0342176,47.0310001
Mudug,Galdogob,Tawakal,7.2475257,47.1223564
Mudug,Galdogob,Wadajir,7.0420848,47.0082564
Gedo,Garbahaarey,Amin,3.3343303,42.2118151
Gedo,Garbahaarey,Aqala Aar,3.3169999,42.2189098
Gedo,Garbahaarey,Badbado,3.3342594,42.2076056
Gedo,Garbahaarey,Dhure,3.3348017,42.2316138
Gedo,Garbahaarey,Gogol,3.3282286,42.2357799
Gedo,Garbahaarey,Gubo,3.3377769,42.2276935
Gedo,Garbahaarey,Hartacad,3.3181967,42.2024936
Gedo,Garbahaarey,Libaxlow,3.3390588,42.2242108
Gedo,Garbahaarey,Sigaalow,3.33791,42.22332
Gedo,Garbahaarey,Taftataag,3.3373555,42.2119603
Gedo,Garbahaarey,Towfiq,3.3381485,42.2154121
Gedo,Garbahaarey,Waberi,3.3294716,42.2357697
Gedo,Garbahaarey,Warsan,3.3412306,42.2197648
Nugaal,Garoowe,Ajuuran,8.4173137,48.5146851
Nugaal,Garoowe,Al Amin,8.3953837,48.5191823
Nugaal,Garoowe,Alkhayraat,8.4011523,48.5133537
Nugaal,Garoowe,Allawakiil,8.4144903,48.5085273
Nugaal,Garoowe,Banaadir,8.4151933,48.50626
Nugaal,Garoowe,Buundo,8.4136001,48.5068781
Nugaal,Garoowe,Camp 1,8.4148619,48.5076494
Nugaal,Garoowe,Camp 4,8.4149266,48.5070393
Nugaal,Garoowe,Hiiraan,8.4151738,48.5062191
Nugaal,Garoowe,Jilab 3,8.3938007,48.5219057
Nugaal,Garoowe,Jilab 4,8.394902,48.5215294
Nugaal,Garoowe,Jilab 5,8.3949117,48.5215233
Nugaal,Garoowe,Jilab 6,8.3968181,48.5197251
Nugaal,Garoowe,Jowl Two,8.409529,48.5116172
Nugaal,Garoowe,Kaamka Jiingadda,8.4144625,48.5114847
Nugaal,Garoowe,Kaamka Riiga,8.41267,48.5049809
Nugaal,Garoowe,Laan Cali Firin,8.3901387,48.5177643
Nugaal,Garoowe,Lafo Barkato,8.413605,48.5068917
Nugaal,Garoowe,Marko,8.4144366,48.5050063
Nugaal,Garoowe,Muuse Rootile,8.413511,48.5047818
Nugaal,Garoowe,Shabeelle,8.4182326,48.510004
Nugaal,Garoowe,Siliga,8.4168298,48.5084359
Nugaal,Garoowe,Tawakal,8.3956067,48.5188045
Nugaal,Garoowe,Waaberi,8.401412,48.5115482
Nugaal,Garoowe,Yaman,8.4149094,48.5083174
Woqooyi Galbeed,Hargeysa,Ayax 1 / Ayax,9.533610746,44.03983323
Woqooyi Galbeed,Hargeysa,Ayax 1B,9.532614545,44.04221962
Woqooyi Galbeed,Hargeysa,Ayax 2,9.535848011,44.03535347
Woqooyi Galbeed,Hargeysa,Ayax 3 / Ayah Three,9.524261436,44.02309031
Woqooyi Galbeed,Hargeysa,Ayax 3B,9.528612812,44.02819923
Woqooyi Galbeed,Hargeysa,Ayax 4,9.516563714,44.02993566
Woqooyi Galbeed,Hargeysa,Barasame / Baro Samo,9.008853633,43.9995791
Woqooyi Galbeed,Hargeysa,Daami B,9.573864976,44.06839702
Woqooyi Galbeed,Hargeysa,Digaale,9.512962075,44.12051975
Woqooyi Galbeed,Hargeysa,Jimcaale,9.595279337,44.09455325
Woqooyi Galbeed,Hargeysa,Malawle,9.575484866,43.9802297
Woqooyi Galbeed,Hargeysa,Mandheera 1,9.895877131,44.70916031
Woqooyi Galbeed,Hargeysa,Mandheera 2,9.896837478,44.70894585
Woqooyi Galbeed,Hargeysa,Maxamed Mooge A,9.539626045,44.10887037
Woqooyi Galbeed,Hargeysa,Maxamed Mooge B / Mohamed Mooge B,9.5374147,44.103124
Woqooyi Galbeed,Hargeysa,Naasahablood A / Naaso_Hablood,9.570395636,44.10155631
Woqooyi Galbeed,Hargeysa,Naasahablood B / Naasa Hablood B,9.58807,44.14691
Woqooyi Galbeed,Hargeysa,Qalax,9.460739895,44.04710106
Woqooyi Galbeed,Hargeysa,Salaxley,9.0178827,44.1953442
Woqooyi Galbeed,Hargeysa,Stadium / Stadium Ka,9.552026782,44.06108491
Woqooyi Galbeed,Hargeysa,State House,9.559200634,44.04056936
Mudug,Hobyo,Barwaaqo,5.3554329,48.5289578
Mudug,Hobyo,Danwadaag,5.3487461,48.5271861
Lower Juba,Jamaame,Farwaamo Idp,-0.0436821,42.5859102
Lower Juba,Jamaame,Towfiiq  Idp,-0.0412412,42.5938826
Hiraan,Jalalaqsi,Badbaado,3.3795767,45.5957564
Hiraan,Jalalaqsi,Barwaaqo,3.3723189,45.5958122
Hiraan,Jalalaqsi,Bulsho,3.3765546,45.6165203
Hiraan,Jalalaqsi,Iftin,3.3712908,45.6065972
Hiraan,Jalalaqsi,Libilow,3.3898427,45.5925614
Hiraan,Jalalaqsi,Tawakal,3.3873957,45.6003233
Hiraan,Jalalaqsi,Wadajir,3.3741856,45.6129569
Middle Shabelle,Jowhar,Alla Aamin,2.7836793,45.4892892
Middle Shabelle,Jowhar,Alla tuug,2.7761188,45.486162
Middle Shabelle,Jowhar,Alle Suge IDP,2.7728337,45.4874999
Middle Shabelle,Jowhar,Badacas 1,2.7858007,45.4912654
Middle Shabelle,Jowhar,Birimo,2.7496033,45.5150183
Middle Shabelle,Jowhar,Biyaso,2.772263,45.5058327
Middle Shabelle,Jowhar,Dan-wadaag,2.7778769,45.5274389
Middle Shabelle,Jowhar,Daryeel,2.7800906,45.5214617
Middle Shabelle,Jowhar,Isnai,2.7743518,45.5035926
Middle Shabelle,Jowhar,Jiliyale,2.7757296,45.5051322
Middle Shabelle,Jowhar,Sheikh Omar,2.7751856,45.511678
Middle Shabelle,Jowhar,Sheikh Oyaaye 1,2.7785255,45.5269576
Middle Shabelle,Jowhar,Tawakal,2.7767771,45.5053973
Middle Shabelle,Jowhar,Towfiq,2.8813247,45.4793067
Lower Juba,Kismaayo,Abaq Banbow,-0.360163,42.5297703
Lower Juba,Kismaayo,Adat Gari,-0.3398079,42.5640491
Lower Juba,Kismaayo,Ahmed Bin Xambal,-0.3662376,42.5467132
Lower Juba,Kismaayo,Alan Oor,-0.3294446,42.4970851
Lower Juba,Kismaayo,Alan Sakuur,-0.3183047,42.4648986
Lower Juba,Kismaayo,Alhamdu,-0.3368244,42.529426
Lower Juba,Kismaayo,Alla Suge,-0.3572713,42.531645
Lower Juba,Kismaayo,Alle Aamin,-0.3596942,42.5338175
Lower Juba,Kismaayo,Alle Bari,-0.3372633,42.5379517
Lower Juba,Kismaayo,Alle Qabe,-0.3552995,42.5312875
Lower Juba,Kismaayo,Amuudiyow,-0.3641031,42.5272304
Lower Juba,Kismaayo,Anjeel,-0.3498891,42.5258505
Lower Juba,Kismaayo,Arare,-0.3372186,42.5332016
Lower Juba,Kismaayo,Bacaad,-0.3402084,42.5642912
Lower Juba,Kismaayo,Badar 1,-0.3542754,42.5497272
Lower Juba,Kismaayo,Badar 2,-0.3542146,42.5496028
Lower Juba,Kismaayo,Badbaado 1,-0.3439079,42.5259107
Lower Juba,Kismaayo,Badbaado 2,-0.357121,42.5290466
Lower Juba,Kismaayo,Bahane,-0.3406008,42.5619636
Lower Juba,Kismaayo,Bakeeele,-0.3649387,42.5531362
Lower Juba,Kismaayo,Baladu Rahma,-0.3314866,42.5690588
Lower Juba,Kismaayo,Banaadir,-0.372171,42.5212886
Lower Juba,Kismaayo,Bangeni,-0.3421186,42.5293532
Lower Juba,Kismaayo,Barako,-0.3664778,42.5470418
Lower Juba,Kismaayo,Barawe,-0.340506,42.5636525
Lower Juba,Kismaayo,Barawe 2,-0.3660214,42.5499342
Lower Juba,Kismaayo,Barawe 3,-0.3320801,42.5373228
Lower Juba,Kismaayo,Bariga Dhaxe,-0.371128,42.5203053
Lower Juba,Kismaayo,Barwaaqo,-0.3364481,42.5298132
Lower Juba,Kismaayo,Bass 1,-0.3398956,42.5607873
Lower Juba,Kismaayo,Bass 2,-0.3385973,42.5600006
Lower Juba,Kismaayo,Bass 3,-0.3361654,42.5590132
Lower Juba,Kismaayo,Bilicsan,-0.2980726,42.4038795
Lower Juba,Kismaayo,Biyole,-0.3410015,42.5685894
Lower Juba,Kismaayo,Borow,-0.3398269,42.5632182
Lower Juba,Kismaayo,Buale,-0.3352848,42.5503313
Lower Juba,Kismaayo,Bula Garasey,-0.25550702,42.57829769
Lower Juba,Kismaayo,Bulo Bartire Idp,-0.2012949,42.5825453
Lower Juba,Kismaayo,Bulo Yanyo,-0.3393033,42.5275138
Lower Juba,Kismaayo,Bulsho,-0.3659374,42.5475531
Lower Juba,Kismaayo,Burgaan,-0.3423876,42.5610244
Lower Juba,Kismaayo,Buula Banaan,-0.3525005,42.5235516
Lower Juba,Kismaayo,Buulo Fatura,-0.35283118,42.52533353
Lower Juba,Kismaayo,Buulo Gaduud,-0.3563547,42.5330336
Lower Juba,Kismaayo,Buulo Hussein,-0.3614638,42.5506874
Lower Juba,Kismaayo,Buurdheer,-0.3377115,42.5429149
Lower Juba,Kismaayo,Camp Haji,-0.3689782,42.5292071
Lower Juba,Kismaayo,Camp 4,-0.3378023,42.5340754
Lower Juba,Kismaayo,Carmaale,-0.341494,42.5681048
Lower Juba,Kismaayo,Danwadaag,-0.3708641,42.5214799
Lower Juba,Kismaayo,Danyar,-0.3507801,42.5238191
Lower Juba,Kismaayo,Daryeel,-0.3483487,42.5404828
Lower Juba,Kismaayo,Dharkanley,-0.3613675,42.550431
Lower Juba,Kismaayo,Dhigaal,-0.3587121,42.5240277
Lower Juba,Kismaayo,Dhumaase,-0.33862,42.5591458
Lower Juba,Kismaayo,Dudu,-0.3506529,42.5293088
Lower Juba,Kismaayo,Dulcad,-0.3440863,42.5274351
Lower Juba,Kismaayo,Elcad,-0.3457829,42.5263903
Lower Juba,Kismaayo,Eljale 1,-0.2259265,42.5950084
Lower Juba,Kismaayo,Eljale 2,-0.2198487,42.5926245
Lower Juba,Kismaayo,Farhan,-0.3399514,42.5625815
Lower Juba,Kismaayo,Farhantwo,-0.3391823,42.54793
Lower Juba,Kismaayo,Fathi,-0.3446164,42.5264953
Lower Juba,Kismaayo,Feer Sagara,-0.3640453,42.5247408
Lower Juba,Kismaayo,Gabow,-0.3739357,42.5188607
Lower Juba,Kismaayo,Galayrada,-0.3393033,42.5275138
Lower Juba,Kismaayo,Galbet,-0.3569177,42.5306071
Lower Juba,Kismaayo,Galey,-0.3669059,42.5499586
Lower Juba,Kismaayo,Galool-Yaryar,-0.2493208,42.4633011
Lower Juba,Kismaayo,Gargaar,-0.3323159,42.5646765
Lower Juba,Kismaayo,Gasho,-0.2565852,42.4685194
Lower Juba,Kismaayo,Geldone,-0.3637509,42.5510423
Lower Juba,Kismaayo,Gimey,-0.3406999,42.5596612
Lower Juba,Kismaayo,Gubakibir,-0.3545579,42.52554844
Lower Juba,Kismaayo,Gududey,-0.3338761,42.5671363
Lower Juba,Kismaayo,Gumaini,-0.3351887,42.5295651
Lower Juba,Kismaayo,Habaaqa,-0.3513682,42.5324103
Lower Juba,Kismaayo,Hadafow,-0.27895,42.4817508
Lower Juba,Kismaayo,Hadweyne,-0.3696538,42.5235886
Lower Juba,Kismaayo,Haidafin,-0.3581414,42.5305491
Lower Juba,Kismaayo,Haji Bola,-0.3407391,42.5628582
Lower Juba,Kismaayo,Hajiweyne Idp ,-0.1747535,42.5801912
Lower Juba,Kismaayo,Halane,-0.3403151,42.5622742
Lower Juba,Kismaayo,Halgan,-0.3396202,42.5608019
Lower Juba,Kismaayo,Halgan 2,-0.3403886,42.5615684
Lower Juba,Kismaayo,Hamdi 2,-0.341854,42.5616238
Lower Juba,Kismaayo,Hamdi 3,-0.3420581,42.5619101
Lower Juba,Kismaayo,Hangish,-0.3658802,42.5487718
Lower Juba,Kismaayo,Haraac,-0.355299,42.5357405
Lower Juba,Kismaayo,Harbole,-0.3300982,42.5658859
Lower Juba,Kismaayo,Hargeysa,-0.3340105,42.5671693
Lower Juba,Kismaayo,Hashi,-0.33582225,42.53336683
Lower Juba,Kismaayo,Hilac,-0.3389767,42.5608433
Lower Juba,Kismaayo,Horiyo,-0.3419461,42.5615402
Lower Juba,Kismaayo,Horseed,-0.332357,42.5695421
Lower Juba,Kismaayo,Indha Badan,-0.3565357,42.5315201
Lower Juba,Kismaayo,Istanbul Idp,-0.2089971,42.5917821
Lower Juba,Kismaayo,Janaa Abdalla,-0.3350579,42.5641319
Lower Juba,Kismaayo,Janey Cabdalla  Idp,0.0274894,42.2892883
Lower Juba,Kismaayo,Jibirti 1,-0.3613944,42.5280094
Lower Juba,Kismaayo,Jibirti 2,-0.3608778,42.5284017
Lower Juba,Kismaayo,Jibril,-0.3372203,42.5331023
Lower Juba,Kismaayo,Jore,-0.3678573,42.5213136
Lower Juba,Kismaayo,Juba,-0.3488131,42.5406292
Lower Juba,Kismaayo,Kaal Modoon,-0.3614134,42.5292452
Lower Juba,Kismaayo,Kalil,-0.3465742,42.5283142
Lower Juba,Kismaayo,Kamatireey,-0.3321464,42.5682292
Lower Juba,Kismaayo,Kanjaron,-0.3443436,42.5253152
Lower Juba,Kismaayo,Kaytoy,-0.3508161,42.5324135
Lower Juba,Kismaayo,Kebo,-0.3662931,42.5498454
Lower Juba,Kismaayo,Khalid 1,-0.3616388,42.5510854
Lower Juba,Kismaayo,Khalid 2,-0.367801,42.5526311
Lower Juba,Kismaayo,Khalid 3,-0.3679952,42.5519285
Lower Juba,Kismaayo,Kooban 2,-0.3344957,42.531144
Lower Juba,Kismaayo,Kulmiye,-0.3439401,42.5419859
Lower Juba,Kismaayo,Lafole,-0.34039491,42.56280248
Lower Juba,Kismaayo,Maankab,-0.364961,42.5252844
Lower Juba,Kismaayo,Magar,-0.3300234,42.5637467
Lower Juba,Kismaayo,Makumani,-0.3588755,42.533246
Lower Juba,Kismaayo,Malaylay,-0.3416697,42.5676373
Lower Juba,Kismaayo,Mandeq,-0.3449721,42.5277942
Lower Juba,Kismaayo,Mano Muufo,-0.3358291,42.5283333
Lower Juba,Kismaayo,Mareerey,-0.3346908,42.5678761
Lower Juba,Kismaayo,Mariino,-0.3661768,42.5505254
Lower Juba,Kismaayo,Misir,-0.3318504,42.5658022
Lower Juba,Kismaayo,Mofi,-0.3329365,42.5643481
Lower Juba,Kismaayo,Mofi 2,-0.3465477,42.5576315
Lower Juba,Kismaayo,Mubarak,-0.3354963,42.5317261
Lower Juba,Kismaayo,Mudul,-0.3665714,42.5448698
Lower Juba,Kismaayo,Mumino Market,-0.3415147,42.5612044
Lower Juba,Kismaayo,Muse Haji,-0.3672895,42.5525543
Lower Juba,Kismaayo,Naftaquur,-0.3368248,42.5632564
Lower Juba,Kismaayo,Nageeye,-0.3416749,42.563799
Lower Juba,Kismaayo,Najax,-0.3422662,42.5608862
Lower Juba,Kismaayo,Naji,-0.33477116,42.53339097
Lower Juba,Kismaayo,Nasib,-0.3335344,42.5665927
Lower Juba,Kismaayo,Nasru -Din,-0.3575794,42.5266983
Lower Juba,Kismaayo,New Barwaaqo,-0.0859997,42.5697392
Lower Juba,Kismaayo,New Bulagaduud,-0.0810871,42.5725143
Lower Juba,Kismaayo,New Gobweyn,-0.2275905,42.5985838
Lower Juba,Kismaayo,New Luglow,-0.2165098,42.5818055
Lower Juba,Kismaayo,New Qaam Qaam,-0.2049535,42.59679
Lower Juba,Kismaayo,Olole,-0.33811076,42.53357696
Lower Juba,Kismaayo,Owliyo,-0.361663,42.5314518
Lower Juba,Kismaayo,Qalbi Shareef,-0.35391983,42.52687521
Lower Juba,Kismaayo,Qaylidheer  Idp,-0.2048873,42.5887893
Lower Juba,Kismaayo,Qeyre,-0.3676415,42.5515078
Lower Juba,Kismaayo,Qoraxey,-0.3736061,42.522878
Lower Juba,Kismaayo,Qoryoley,-0.3418437,42.5683812
Lower Juba,Kismaayo,Qulac Weyne,-0.3488033,42.5299417
Lower Juba,Kismaayo,Rahole,-0.3442308,42.5367395
Lower Juba,Kismaayo,Rajo,-0.3553118,42.5431665
Lower Juba,Kismaayo,Riqato,-0.33536,42.566535
Lower Juba,Kismaayo,Saakuyee,-0.3324497,42.5325793
Lower Juba,Kismaayo,Sabatuni,-0.3667491,42.5514637
Lower Juba,Kismaayo,Sagal,-0.3408462,42.5613235
Lower Juba,Kismaayo,Sahal,-0.333277,42.5673112
Lower Juba,Kismaayo,Sato,-0.3571759,42.5269161
Lower Juba,Kismaayo,Shabac,-0.3554944,42.5290366
Lower Juba,Kismaayo,Shamow,-0.3630208,42.5523306
Lower Juba,Kismaayo,Shimbirey,-0.3444456,42.5272439
Lower Juba,Kismaayo,Soyaa,-0.3410819,42.5642587
Lower Juba,Kismaayo,Sulay,-0.3326568,42.5320626
Lower Juba,Kismaayo,Talex,-0.3667227,42.5509886
Lower Juba,Kismaayo,Tariiqane,-0.3560638,42.5361079
Lower Juba,Kismaayo,Tawakal 1,-0.3413098,42.5621457
Lower Juba,Kismaayo,Tawakal 2,-0.3417117,42.5619633
Lower Juba,Kismaayo,Tawakal 3,-0.34156012,42.56086526
Lower Juba,Kismaayo,Towfiq 1,-0.3417419,42.5584669
Lower Juba,Kismaayo,Towfiq 2,-0.3430268,42.561837
Lower Juba,Kismaayo,Wadajir,-0.3695235,42.5228884
Lower Juba,Kismaayo,Wamo 1,-0.3415453,42.5631392
Lower Juba,Kismaayo,Wamo 2,-0.3418671,42.5631024
Lower Juba,Kismaayo,Wamo 3,-0.338911,42.563441
Lower Juba,Kismaayo,Wardher,-0.3396989,42.5619491
Lower Juba,Kismaayo,Wariri,-0.3589592,42.5310505
Lower Juba,Kismaayo,Warshada A,-0.3518131,42.5453629
Lower Juba,Kismaayo,Warshada B1,-0.351529,42.5457919
Lower Juba,Kismaayo,Warshada B2,-0.3506165,42.5459414
Lower Juba,Kismaayo,Warshada C,-0.3506273,42.5450352
Lower Juba,Kismaayo,Warshada D,-0.3509484,42.5451574
Lower Juba,Kismaayo,Xarxaar,-0.3438467,42.5263665
Lower Juba,Kismaayo,Yaaq,-0.3520416,42.530383
Lower Juba,Kismaayo,Yaaq Halul,-0.3698934,42.5286631
Lower Juba,Kismaayo,Yaman,-0.3407382,42.5634417
Lower Juba,Kismaayo,Yaq Bishaaro,-0.3656502,42.5260728
Lower Juba,Kismaayo,Yaq Calolweyn,-0.345101,42.528083
Lower Juba,Kismaayo,Yaqshabeel,-0.3622802,42.5290361
Lower Juba,Kismaayo,Yontoy Idp,-0.1164118,42.5607351
Sool,Laas Caanood,Afgooye,8.296408052,47.49622677
Sool,Laas Caanood,Baraan Primary School,8.2406549,47.2302553
Sool,Laas Caanood,Boarding Kalabaydh,8.220727,47.2382559
Sool,Laas Caanood,Boocame,8.3975251,47.9386301
Sool,Laas Caanood,Canjiid,8.582436211,47.26048927
Sool,Laas Caanood,Daami,8.472470691,47.36060467
Sool,Laas Caanood,Dan,8.1566698,47.689347
Sool,Laas Caanood,Dawlada Hoose Kalabaydh,8.2398475,47.2299718
Sool,Laas Caanood,Dhaxag Iskuro / Dhagax Iskaraw / Dhagax Isgura,8.334214686,47.14815424
Sool,Laas Caanood,Falaydhyaale ,8.5365727,48.0436223
Sool,Laas Caanood,Gambadha,8.562529843,47.60136198
Sool,Laas Caanood,Godqaboobe,8.5369963,47.9398657
Sool,Laas Caanood,Higlo Fiqi,8.55590135,47.70677818
Sool,Laas Caanood,Ibnu Cabaas Kalabaydh,8.2447918,47.2238513
Sool,Laas Caanood,Kabaalka Xargaga,8.466326748,47.17817406
Sool,Laas Caanood,Kalabaydh Sacendray School,8.234048,47.2211064
Sool,Laas Caanood,Karin Dabaylwayn,8.116162,47.5357193
Sool,Laas Caanood,Karin Karfood,8.1202548,47.7593644
Sool,Laas Caanood,Qabribayax,8.317971823,47.47685936
Sool,Laas Caanood,Qoriley,8.0032218,47.5647945
Sool,Laas Caanood,Shululux,,
Sool,Laas Caanood,Tuulo Samo Kaab,8.695775277,47.08080054
Sool,Laas Caanood,Yeyle / Dan-Wadaag,,
Sanaag,Laasqoray,Af Damal Haad,10.77539125,48.48059653
Sanaag,Laasqoray,Bilcil,9.762669792,48.81651283
Sanaag,Laasqoray,Caarshe,9.739546783,48.83874413
Sanaag,Laasqoray,Ceelahelay / Ceel Lahelay / Ceel-Lahelay,10.6325443,48.78682411
Sanaag,Laasqoray,Dildishe / Dildishi,9.732723701,48.81736562
Sanaag,Laasqoray,Gumar,10.70104521,48.48791197
Sanaag,Laasqoray,Laako,10.72581536,48.58849098
Sanaag,Laasqoray,Laas Macaan,,
Sanaag,Laasqoray,Manaa,,
Sanaag,Laasqoray,Shacabka,,
Sanaag,Laasqoray,Xubeera,,
Sanaag,Laasqoray,Xubera / Higlo Deero,10.70231585,48.46126866
Awdal,Lughaye,Duqaarayte,10.69015312,43.93528824
Awdal,Lughaye,Garaaca,10.65560891,43.81016964
Awdal,Lughaye,Gargaara,,
Awdal,Lughaye,Geerisa,10.60748091,43.44019859
